(15, 3, False),[-0.23593725 -0.40843801]
(19, 10, True),[-0.01255991 -0.12477867]
(26, 20, False),[0. 0.]
(23, 11, False),[0. 0.]
(20, 5, True),[0.68906799 0.30638741]
(20, 5, False),[ 0.67491359 -0.83449782]
(20, 22, False),[0. 0.]
(9, 10, False),[-0.53082081 -0.20884266]
(9, 20, False),[0. 0.]
(21, 10, True),[1.0883919  0.07211835]
(21, 22, True),[0. 0.]
(20, 24, False),[0. 0.]
(10, 6, False),[-0.05144075  0.33828946]
(15, 6, False),[-0.14993455 -0.39862058]
(15, 20, False),[0. 0.]
(17, 3, True),[-0.13620108  0.07159112]
(19, 3, True),[0.40470287 0.14973348]
(19, 21, True),[0. 0.]
(5, 9, False),[-0.47440892 -0.26902103]
(16, 9, True),[-0.58829057 -0.16031287]
(16, 20, True),[0. 0.]
(12, 9, False),[-0.54874814 -0.35553047]
(12, 19, False),[0. 0.]
(6, 3, False),[-0.31693422 -0.10503346]
(6, 26, False),[0. 0.]
(16, 6, False),[-0.14716761 -0.47118594]
(16, 21, False),[0. 0.]
(18, 5, False),[ 0.21085615 -0.63041905]
(18, 20, False),[0. 0.]
(19, 10, False),[-0.02369441 -0.73352456]
(19, 17, False),[0. 0.]
(23, 17, False),[0. 0.]
(12, 17, False),[0. 0.]
(19, 3, False),[ 0.38896825 -0.73020509]
(17, 7, False),[-0.10635532 -0.473578  ]
(17, 17, False),[0. 0.]
(28, 15, False),[0. 0.]
(8, 2, False),[-0.39146955 -0.0203037 ]
(11, 2, False),[-0.27348073  0.24559856]
(21, 2, False),[ 0.87471684 -1.        ]
(19, 20, True),[0. 0.]
(10, 10, False),[-0.57545831 -0.0228085 ]
(11, 25, False),[0. 0.]
(18, 6, True),[0.2915016  0.22763008]
(18, 17, True),[0. 0.]
(16, 5, False),[-0.14632996 -0.43931465]
(26, 15, False),[0. 0.]
(8, 9, False),[-0.61967776 -0.19811567]
(8, 19, False),[0. 0.]
(11, 6, False),[-0.14944345  0.34892202]
(20, 6, False),[ 0.70235713 -0.84603235]
(20, 8, False),[ 0.79103307 -0.86332994]
(25, 15, False),[0. 0.]
(16, 9, False),[-0.55648642 -0.51144213]
(16, 17, False),[0. 0.]
(14, 3, False),[-0.2564935  -0.34471261]
(14, 24, False),[0. 0.]
(8, 6, False),[-0.192192    0.12225861]
(8, 18, False),[0. 0.]
(13, 6, False),[-0.15822601 -0.26443778]
(10, 23, False),[0. 0.]
(17, 8, False),[-0.39597575 -0.48683604]
(17, 18, False),[0. 0.]
(17, 26, False),[0. 0.]
(15, 8, False),[-0.51514965 -0.41875115]
(14, 4, True),[0.02270911 0.1258481 ]
(12, 4, False),[-0.21297207 -0.20357195]
(12, 20, False),[0. 0.]
(14, 9, False),[-0.57369979 -0.43188753]
(12, 8, False),[-0.56579373 -0.3021231 ]
(12, 18, False),[0. 0.]
(21, 9, True),[1.1855194  0.18581465]
(25, 19, False),[0. 0.]
(11, 5, False),[-0.15187218  0.33424134]
(17, 5, False),[-0.04113308 -0.52687671]
(17, 19, False),[0. 0.]
(24, 12, False),[0. 0.]
(17, 3, False),[-0.11292359 -0.54743542]
(18, 1, True),[-0.43766734 -0.33950984]
(18, 26, True),[0. 0.]
(19, 23, False),[0. 0.]
(5, 1, False),[-0.80697733 -0.46941912]
(5, 24, False),[0. 0.]
(20, 18, False),[0. 0.]
(12, 7, True),[-0.37387109  0.1820249 ]
(12, 7, False),[-0.51524112 -0.22366879]
(17, 22, True),[0. 0.]
(18, 9, False),[-0.18138926 -0.62345592]
(11, 3, False),[-0.15126974  0.28933287]
(11, 22, False),[0. 0.]
(22, 18, False),[0. 0.]
(25, 7, False),[0. 0.]
(21, 18, True),[0. 0.]
(14, 22, False),[0. 0.]
(14, 25, False),[0. 0.]
(20, 10, True),[0.46534162 0.00464889]
(20, 19, True),[0. 0.]
(11, 18, False),[0. 0.]
(12, 3, True),[-0.22018911  0.16067189]
(12, 3, False),[-0.24238777 -0.24174647]
(12, 23, False),[0. 0.]
(8, 10, False),[-0.63612032 -0.29998839]
(8, 20, False),[0. 0.]
(21, 19, True),[0. 0.]
(28, 20, False),[0. 0.]
(23, 10, False),[0. 0.]
(21, 20, True),[0. 0.]
(18, 23, False),[0. 0.]
(16, 2, False),[-0.3019262  -0.43601265]
(16, 22, False),[0. 0.]
(22, 15, False),[0. 0.]
(18, 7, False),[ 0.4026335  -0.58334052]
(25, 13, False),[0. 0.]
(13, 8, False),[-0.56468551 -0.34819472]
(13, 26, False),[0. 0.]
(14, 9, True),[-0.59788442 -0.04291306]
(14, 22, True),[0. 0.]
(17, 10, True),[-0.47596964 -0.23158919]
(19, 9, True),[0.30078534 0.01849454]
(20, 9, True),[0.77971175 0.06254623]
(16, 25, False),[0. 0.]
(7, 10, False),[-0.58665428 -0.36086755]
(7, 18, False),[0. 0.]
(17, 20, False),[0. 0.]
(13, 19, False),[0. 0.]
(10, 21, False),[0. 0.]
(21, 7, True),[1.25242588 0.26380435]
(12, 1, False),[-0.77039707 -0.51333228]
(17, 1, False),[-0.63609455 -0.66997434]
(15, 9, False),[-0.54117321 -0.48544073]
(15, 25, False),[0. 0.]
(14, 3, True),[-0.20082881  0.09761765]
(14, 21, True),[0. 0.]
(18, 4, False),[ 0.16536508 -0.57807827]
(9, 1, False),[-0.79801895 -0.34459531]
(16, 20, False),[0. 0.]
(15, 7, False),[-0.46776184 -0.36755218]
(4, 1, False),[-0.84696531 -0.44860892]
(21, 1, False),[ 0.63023489 -1.        ]
(21, 18, False),[0. 0.]
(14, 1, True),[-0.78760475 -0.30659235]
(19, 1, True),[-0.14776012 -0.26931897]
(19, 17, True),[0. 0.]
(11, 20, False),[0. 0.]
(22, 20, False),[0. 0.]
(9, 17, False),[0. 0.]
(16, 23, False),[0. 0.]
(27, 13, False),[0. 0.]
(7, 8, False),[-0.59000564 -0.22034254]
(18, 8, True),[0.1182488  0.08100254]
(14, 4, False),[-0.19266499 -0.36499102]
(14, 17, False),[0. 0.]
(15, 4, False),[-0.19154874 -0.44273189]
(25, 10, False),[0. 0.]
(23, 18, False),[0. 0.]
(15, 4, True),[-0.1558475   0.12061039]
(15, 19, False),[0. 0.]
(19, 5, False),[ 0.43287238 -0.68669465]
(19, 19, False),[0. 0.]
(25, 16, False),[0. 0.]
(20, 17, False),[0. 0.]
(21, 1, True),[ 0.83799887 -0.10012382]
(9, 2, False),[-0.39791905  0.07685105]
(5, 10, False),[-0.54676205 -0.34923488]
(7, 2, False),[-0.24947358 -0.11084117]
(7, 22, False),[0. 0.]
(10, 19, False),[0. 0.]
(17, 25, False),[0. 0.]
(20, 7, False),[ 0.76510673 -0.85278561]
(28, 17, False),[0. 0.]
(11, 1, False),[-0.74212367 -0.09042466]
(11, 21, False),[0. 0.]
(18, 10, True),[-0.25346122 -0.18471192]
(18, 23, True),[0. 0.]
(14, 2, False),[-0.31136797 -0.3666366 ]
(25, 12, False),[0. 0.]
(17, 23, False),[0. 0.]
(21, 5, False),[ 0.90175501 -1.        ]
(19, 4, False),[ 0.41234983 -0.74214758]
(19, 22, False),[0. 0.]
(14, 26, False),[0. 0.]
(12, 22, False),[0. 0.]
(18, 22, False),[0. 0.]
(10, 26, False),[0. 0.]
(24, 16, False),[0. 0.]
(20, 4, False),[ 0.64809629 -0.82959393]
(12, 10, True),[-0.49455852 -0.09399825]
(12, 20, True),[0. 0.]
(21, 25, False),[0. 0.]
(14, 7, False),[-0.48592154 -0.34324781]
(13, 7, False),[-0.54677504 -0.29461167]
(13, 22, False),[0. 0.]
(12, 1, True),[-0.58891482 -0.24384953]
(12, 17, True),[0. 0.]
(15, 24, False),[0. 0.]
(17, 7, True),[-0.12912063  0.07241984]
(20, 23, False),[0. 0.]
(23, 16, False),[0. 0.]
(12, 6, True),[0.15285728 0.22945013]
(12, 22, True),[0. 0.]
(18, 25, False),[0. 0.]
(21, 7, False),[ 0.9249605 -1.       ]
(7, 3, False),[-0.28534819 -0.08007368]
(18, 3, True),[0.17788676 0.10676617]
(18, 18, True),[0. 0.]
(10, 4, False),[-0.21509059  0.28952441]
(21, 20, False),[0. 0.]
(19, 19, True),[0. 0.]
(20, 25, False),[0. 0.]
(19, 20, False),[0. 0.]
(16, 7, True),[-0.49432461  0.01290646]
(16, 18, True),[0. 0.]
(15, 22, False),[0. 0.]
(22, 19, False),[0. 0.]
(21, 5, True),[1.38720202 0.30649534]
(10, 18, False),[0. 0.]
(21, 26, True),[0. 0.]
(5, 21, False),[0. 0.]
(17, 9, False),[-0.4088148  -0.54136071]
(27, 19, False),[0. 0.]
(29, 15, False),[0. 0.]
(19, 4, True),[0.41051573 0.21270778]
(15, 23, False),[0. 0.]
(14, 18, False),[0. 0.]
(21, 24, True),[0. 0.]
(9, 8, False),[-0.53990055  0.10017144]
(21, 8, False),[ 0.93142421 -1.        ]
(21, 22, False),[0. 0.]
(28, 7, False),[0. 0.]
(25, 21, False),[0. 0.]
(21, 21, False),[0. 0.]
(14, 23, False),[0. 0.]
(16, 7, False),[-0.53069681 -0.40545332]
(24, 10, False),[0. 0.]
(28, 16, False),[0. 0.]
(12, 6, False),[-0.14814993 -0.18484741]
(12, 26, False),[0. 0.]
(13, 10, True),[-0.5059006  -0.13360377]
(13, 20, True),[0. 0.]
(10, 20, False),[0. 0.]
(21, 8, True),[1.21709676 0.24183738]
(21, 24, False),[0. 0.]
(23, 13, False),[0. 0.]
(26, 9, False),[0. 0.]
(15, 26, False),[0. 0.]
(17, 2, False),[-0.14967968 -0.59599643]
(14, 20, True),[0. 0.]
(13, 4, False),[-0.19330986 -0.28075631]
(23, 14, False),[0. 0.]
(17, 21, False),[0. 0.]
(13, 17, False),[0. 0.]
(21, 3, True),[1.38934856 0.29668747]
(10, 8, False),[-0.5471751   0.22790975]
(22, 17, False),[0. 0.]
(8, 25, False),[0. 0.]
(10, 24, False),[0. 0.]
(26, 13, False),[0. 0.]
(17, 19, True),[0. 0.]
(21, 4, True),[1.40118575 0.33135205]
(14, 1, False),[-0.76503521 -0.58397504]
(14, 5, False),[-0.15134967 -0.29221989]
(9, 9, False),[-0.57876859 -0.04273284]
(22, 16, False),[0. 0.]
(6, 8, False),[-0.54461655 -0.22655384]
(17, 4, True),[0.04615836 0.08463609]
(17, 24, True),[0. 0.]
(28, 13, False),[0. 0.]
(14, 21, False),[0. 0.]
(18, 2, True),[0.06224007 0.09124517]
(24, 13, False),[0. 0.]
(9, 5, False),[-0.25523678  0.18280475]
(9, 18, False),[0. 0.]
(20, 3, False),[ 0.64072181 -0.86381975]
(28, 5, False),[0. 0.]
(8, 3, False),[-0.12121939  0.01521842]
(13, 23, False),[0. 0.]
(21, 4, False),[ 0.90252848 -1.        ]
(9, 22, False),[0. 0.]
(29, 20, False),[0. 0.]
(7, 4, False),[-0.19096279 -0.03071492]
(20, 26, False),[0. 0.]
(16, 10, True),[-0.55764147 -0.24256693]
(23, 19, False),[0. 0.]
(19, 8, False),[ 0.60141266 -0.70059923]
(6, 4, False),[-0.16940444 -0.05987098]
(13, 24, False),[0. 0.]
(7, 5, False),[-0.11894034  0.01044241]
(7, 25, False),[0. 0.]
(15, 2, True),[-0.2778174  0.0702765]
(15, 22, True),[0. 0.]
(21, 25, True),[0. 0.]
(23, 8, False),[0. 0.]
(19, 9, False),[ 0.27959015 -0.65931575]
(11, 4, False),[-0.13116868  0.30871122]
(17, 4, False),[-0.07616459 -0.50841772]
(20, 9, False),[ 0.7431398  -0.87419042]
(24, 20, False),[0. 0.]
(11, 26, False),[0. 0.]
(16, 3, False),[-0.24530645 -0.4734047 ]
(19, 2, True),[0.39642587 0.16223353]
(9, 7, False),[-0.52057597  0.19262226]
(8, 5, False),[-0.1738317   0.10231205]
(14, 19, True),[0. 0.]
(10, 1, False),[-0.77816297 -0.20064141]
(29, 18, False),[0. 0.]
(19, 21, False),[0. 0.]
(7, 21, False),[0. 0.]
(7, 1, False),[-0.79950187 -0.50328342]
(22, 21, False),[0. 0.]
(25, 6, False),[0. 0.]
(7, 9, False),[-0.6134824  -0.28398319]
(7, 23, False),[0. 0.]
(23, 12, False),[0. 0.]
(20, 8, True),[0.7911656  0.17183296]
(20, 25, True),[0. 0.]
(11, 9, False),[-0.54557469  0.16746102]
(24, 17, False),[0. 0.]
(8, 1, False),[-0.81111125 -0.43014635]
(21, 21, True),[0. 0.]
(20, 22, True),[0. 0.]
(5, 5, False),[-0.02086303 -0.00062415]
(24, 14, False),[0. 0.]
(9, 4, False),[-0.13023662  0.14727599]
(9, 21, False),[0. 0.]
(6, 6, False),[-0.13553815 -0.01058906]
(18, 20, True),[0. 0.]
(16, 24, False),[0. 0.]
(19, 7, True),[0.60495621 0.22996303]
(29, 21, False),[0. 0.]
(22, 9, False),[0. 0.]
(23, 15, False),[0. 0.]
(19, 6, False),[ 0.48732565 -0.7181163 ]
(29, 10, False),[0. 0.]
(15, 9, True),[-0.5864931  -0.08801353]
(19, 26, False),[0. 0.]
(18, 4, True),[0.1773406  0.16391187]
(7, 7, False),[-0.42651586 -0.07250743]
(7, 17, False),[0. 0.]
(25, 18, False),[0. 0.]
(5, 8, False),[-0.64137697 -0.19251054]
(12, 24, False),[0. 0.]
(17, 8, True),[-0.29060579 -0.04795428]
(21, 17, False),[0. 0.]
(4, 10, False),[-0.5920609  -0.32224646]
(21, 6, True),[1.37097355 0.33563248]
(21, 6, False),[ 0.90001539 -1.        ]
(26, 10, False),[0. 0.]
(19, 8, True),[0.60876627 0.18231414]
(19, 18, True),[0. 0.]
(16, 1, True),[-0.77162245 -0.36433439]
(18, 21, True),[0. 0.]
(10, 5, False),[-0.09651636  0.32616934]
(15, 19, True),[0. 0.]
(13, 6, True),[0.04715971 0.22048996]
(5, 18, False),[0. 0.]
(17, 24, False),[0. 0.]
(20, 6, True),[0.71531032 0.34218684]
(20, 18, True),[0. 0.]
(11, 24, False),[0. 0.]
(19, 18, False),[0. 0.]
(21, 17, True),[0. 0.]
(26, 16, False),[0. 0.]
(15, 21, True),[0. 0.]
(15, 8, True),[-0.63068043 -0.01505965]
(15, 17, True),[0. 0.]
(29, 9, False),[0. 0.]
(18, 24, True),[0. 0.]
(28, 6, False),[0. 0.]
(25, 20, False),[0. 0.]
(13, 3, True),[-0.05808283  0.12731663]
(18, 24, False),[0. 0.]
(26, 8, False),[0. 0.]
(20, 17, True),[0. 0.]
(11, 17, False),[0. 0.]
(21, 2, True),[1.38617028 0.28676546]
(21, 23, True),[0. 0.]
(17, 18, True),[0. 0.]
(20, 21, True),[0. 0.]
(13, 8, True),[-0.45488629  0.06180747]
(19, 23, True),[0. 0.]
(14, 26, True),[0. 0.]
(7, 20, False),[0. 0.]
(26, 14, False),[0. 0.]
(15, 10, True),[-0.50651785 -0.19875743]
(22, 11, False),[0. 0.]
(13, 9, True),[-0.70637763 -0.0097954 ]
(11, 7, False),[-0.48216792  0.30821945]
(11, 23, False),[0. 0.]
(22, 8, False),[0. 0.]
(27, 15, False),[0. 0.]
(9, 3, False),[-0.35552245  0.10680062]
(20, 20, True),[0. 0.]
(13, 1, True),[-0.73238202 -0.26408157]
(13, 18, True),[0. 0.]
(24, 8, False),[0. 0.]
(19, 25, False),[0. 0.]
(25, 14, False),[0. 0.]
(14, 5, True),[-0.17251266  0.16641136]
(18, 5, True),[0.18997034 0.19991785]
(8, 7, False),[-0.50569928  0.08498969]
(8, 17, False),[0. 0.]
(22, 10, False),[0. 0.]
(10, 7, False),[-0.37254523  0.28676696]
(17, 5, True),[-0.0581478   0.14629423]
(16, 2, True),[-0.41857905 -0.00251871]
(16, 23, True),[0. 0.]
(20, 23, True),[0. 0.]
(17, 1, True),[-0.60015144 -0.39287268]
(17, 21, True),[0. 0.]
(8, 4, False),[-0.1568755   0.05474965]
(27, 20, False),[0. 0.]
(13, 4, True),[-0.31984066  0.1623681 ]
(24, 21, False),[0. 0.]
(8, 23, False),[0. 0.]
(14, 17, True),[0. 0.]
(18, 7, True),[0.41512659 0.19220471]
(19, 24, False),[0. 0.]
(6, 17, False),[0. 0.]
(10, 9, False),[-0.44637432  0.13447958]
(18, 19, True),[0. 0.]
(10, 3, False),[-0.1972639   0.26663131]
(20, 1, True),[ 0.13026603 -0.2870309 ]
(23, 20, False),[0. 0.]
(27, 7, False),[0. 0.]
(8, 22, False),[0. 0.]
(18, 9, True),[-0.12782196 -0.07956335]
(18, 22, True),[0. 0.]
(25, 11, False),[0. 0.]
(19, 6, True),[0.49548366 0.27999126]
(19, 22, True),[0. 0.]
(23, 9, False),[0. 0.]
(13, 25, False),[0. 0.]
(8, 26, False),[0. 0.]
(20, 7, True),[0.76384442 0.26680434]
(13, 19, True),[0. 0.]
(24, 15, False),[0. 0.]
(22, 14, False),[0. 0.]
(4, 5, False),[-0.13682431  0.03037397]
(4, 19, False),[0. 0.]
(17, 9, True),[-0.47109946 -0.12780874]
(17, 17, True),[0. 0.]
(6, 23, False),[0. 0.]
(13, 5, True),[0.03760083 0.19735968]
(18, 25, True),[0. 0.]
(24, 6, False),[0. 0.]
(6, 5, False),[-0.16279549 -0.01376956]
(6, 20, False),[0. 0.]
(16, 3, True),[-0.1098452   0.04344523]
(6, 7, False),[-0.48329755 -0.15602418]
(7, 19, False),[0. 0.]
(10, 25, False),[0. 0.]
(27, 21, False),[0. 0.]
(20, 3, True),[0.65120091 0.23129869]
(14, 7, True),[-0.57695566  0.09918793]
(5, 6, False),[-0.16454198 -0.00202474]
(27, 12, False),[0. 0.]
(24, 11, False),[0. 0.]
(12, 5, True),[0.03048226 0.22142814]
(21, 9, False),[ 0.94134781 -1.        ]
(19, 26, True),[0. 0.]
(12, 26, True),[0. 0.]
(15, 5, True),[-0.13663401  0.16183336]
(15, 18, True),[0. 0.]
(22, 5, False),[0. 0.]
(25, 17, False),[0. 0.]
(12, 9, True),[-0.48327327 -0.01427746]
(19, 5, True),[0.46624472 0.32564744]
(6, 24, False),[0. 0.]
(6, 2, False),[-0.46406519 -0.13742855]
(4, 3, False),[-0.10082618 -0.06926874]
(14, 6, True),[-0.04340433  0.17257445]
(14, 25, True),[0. 0.]
(29, 19, False),[0. 0.]
(16, 8, True),[-0.55875208 -0.06790433]
(28, 12, False),[0. 0.]
(9, 19, False),[0. 0.]
(13, 21, True),[0. 0.]
(13, 2, True),[-0.21903947  0.07785844]
(25, 4, False),[0. 0.]
(28, 19, False),[0. 0.]
(15, 6, True),[-0.32200274  0.15523568]
(15, 23, True),[0. 0.]
(5, 2, False),[-0.35789429 -0.1246569 ]
(4, 8, False),[-0.60512674 -0.14914543]
(5, 20, False),[0. 0.]
(4, 20, False),[0. 0.]
(26, 5, False),[0. 0.]
(27, 11, False),[0. 0.]
(16, 4, True),[-0.11889366  0.05707874]
(16, 26, True),[0. 0.]
(17, 6, True),[-0.03243018  0.18167067]
(17, 26, True),[0. 0.]
(17, 20, True),[0. 0.]
(17, 23, True),[0. 0.]
(20, 24, True),[0. 0.]
(29, 13, False),[0. 0.]
(22, 7, False),[0. 0.]
(19, 25, True),[0. 0.]
(27, 8, False),[0. 0.]
(28, 14, False),[0. 0.]
(20, 4, True),[0.65680253 0.32469973]
(12, 2, True),[-0.42982521  0.14033197]
(5, 4, False),[-0.31456834 -0.0381026 ]
(13, 7, True),[-0.51698917  0.14869481]
(15, 7, True),[-0.39648478  0.05676956]
(16, 25, True),[0. 0.]
(26, 11, False),[0. 0.]
(12, 21, True),[0. 0.]
(26, 18, False),[0. 0.]
(28, 10, False),[0. 0.]
(24, 5, False),[0. 0.]
(6, 9, False),[-0.53750307 -0.29661471]
(23, 5, False),[0. 0.]
(6, 22, False),[0. 0.]
(26, 19, False),[0. 0.]
(6, 18, False),[0. 0.]
(14, 2, True),[-0.12250679  0.06565319]
(23, 21, False),[0. 0.]
(30, 14, False),[0. 0.]
(15, 3, True),[-0.34951875  0.08339047]
(6, 19, False),[0. 0.]
(27, 10, False),[0. 0.]
(20, 26, True),[0. 0.]
(9, 26, False),[0. 0.]
(21, 26, False),[0. 0.]
(14, 8, True),[-0.48865106  0.04162956]
(14, 18, True),[0. 0.]
(30, 18, False),[0. 0.]
(5, 3, False),[-0.27837756 -0.081449  ]
(5, 17, False),[0. 0.]
(16, 21, True),[0. 0.]
(7, 24, False),[0. 0.]
(16, 6, True),[-0.18586124  0.13025224]
(4, 6, False),[-0.01039171  0.01983185]
(23, 7, False),[0. 0.]
(7, 26, False),[0. 0.]
(4, 4, False),[-0.16176552 -0.02068246]
(4, 17, False),[0. 0.]
(26, 12, False),[0. 0.]
(26, 17, False),[0. 0.]
(16, 5, True),[-0.12580042  0.10328042]
(29, 14, False),[0. 0.]
(26, 7, False),[0. 0.]
(22, 6, False),[0. 0.]
(27, 16, False),[0. 0.]
(28, 11, False),[0. 0.]
(24, 7, False),[0. 0.]
(8, 21, False),[0. 0.]
(28, 4, False),[0. 0.]
(5, 7, False),[-0.49643333 -0.10613712]
(27, 14, False),[0. 0.]
(16, 19, True),[0. 0.]
(24, 9, False),[0. 0.]
(5, 22, False),[0. 0.]
(15, 1, True),[-0.73112271 -0.35421966]
(19, 24, True),[0. 0.]
(4, 23, False),[0. 0.]
(25, 5, False),[0. 0.]
(29, 5, False),[0. 0.]
(25, 9, False),[0. 0.]
(12, 4, True),[-0.28030183  0.19414192]
(12, 24, True),[0. 0.]
(16, 17, True),[0. 0.]
(5, 19, False),[0. 0.]
(15, 24, True),[0. 0.]
(22, 4, False),[0. 0.]
(17, 25, True),[0. 0.]
(10, 17, False),[0. 0.]
(30, 13, False),[0. 0.]
(16, 22, True),[0. 0.]
(29, 11, False),[0. 0.]
(30, 5, False),[0. 0.]
(4, 7, False),[-0.32753667 -0.09471371]
(4, 2, False),[-0.49017095 -0.09022107]
(4, 18, False),[0. 0.]
(4, 9, False),[-0.67327514 -0.22555696]
(8, 24, False),[0. 0.]
(23, 6, False),[0. 0.]
(26, 21, False),[0. 0.]
(27, 6, False),[0. 0.]
(15, 20, True),[0. 0.]
(27, 17, False),[0. 0.]
(31, 19, False),[0. 0.]
(12, 18, True),[0. 0.]
(28, 9, False),[0. 0.]
(27, 5, False),[0. 0.]
(30, 12, False),[0. 0.]
(10, 22, False),[0. 0.]
(9, 24, False),[0. 0.]
(31, 21, False),[0. 0.]
(12, 8, True),[-0.51621351  0.12204295]
(30, 6, False),[0. 0.]
(31, 15, False),[0. 0.]
(6, 25, False),[0. 0.]
(16, 24, True),[0. 0.]
(28, 18, False),[0. 0.]
(26, 6, False),[0. 0.]
(13, 17, True),[0. 0.]
(13, 23, True),[0. 0.]
(27, 9, False),[0. 0.]
(28, 21, False),[0. 0.]
(4, 25, False),[0. 0.]
(30, 15, False),[0. 0.]
(4, 22, False),[0. 0.]
(31, 18, False),[0. 0.]
(4, 21, False),[0. 0.]
(27, 18, False),[0. 0.]
(30, 11, False),[0. 0.]
(30, 9, False),[0. 0.]
(31, 17, False),[0. 0.]
(29, 8, False),[0. 0.]
(15, 26, True),[0. 0.]
(29, 12, False),[0. 0.]
(29, 16, False),[0. 0.]
(30, 17, False),[0. 0.]
(31, 20, False),[0. 0.]
(13, 22, True),[0. 0.]
(30, 8, False),[0. 0.]
(31, 12, False),[0. 0.]
(4, 24, False),[0. 0.]
(30, 19, False),[0. 0.]
(13, 25, True),[0. 0.]
(4, 26, False),[0. 0.]
(30, 20, False),[0. 0.]
(12, 19, True),[0. 0.]
(30, 16, False),[0. 0.]
(31, 14, False),[0. 0.]
(5, 26, False),[0. 0.]
(13, 24, True),[0. 0.]
(12, 23, True),[0. 0.]
(24, 4, False),[0. 0.]
(30, 10, False),[0. 0.]
(30, 21, False),[0. 0.]
(31, 16, False),[0. 0.]
(5, 25, False),[0. 0.]
(14, 23, True),[0. 0.]
(31, 13, False),[0. 0.]
(29, 7, False),[0. 0.]
(28, 8, False),[0. 0.]
(29, 6, False),[0. 0.]
(27, 4, False),[0. 0.]
(23, 4, False),[0. 0.]
(31, 9, False),[0. 0.]
(31, 10, False),[0. 0.]
(15, 25, True),[0. 0.]
(30, 4, False),[0. 0.]
(13, 26, True),[0. 0.]
(5, 23, False),[0. 0.]
(31, 7, False),[0. 0.]
(31, 6, False),[0. 0.]
(26, 4, False),[0. 0.]
(30, 7, False),[0. 0.]
(29, 4, False),[0. 0.]
(12, 25, True),[0. 0.]
(31, 11, False),[0. 0.]
(31, 4, False),[0. 0.]
