(15, 3, False),[-0.25070312 -0.40413066]
(21, 6, True),[1.37221353 0.35257299]
(21, 23, True),[0. 0.]
(10, 7, False),[-0.42183565  0.29598774]
(15, 22, False),[0. 0.]
(13, 5, False),[-0.13627315 -0.25480873]
(16, 5, False),[-0.148286   -0.45891367]
(16, 24, False),[0. 0.]
(16, 1, False),[-0.77231407 -0.6453004 ]
(17, 10, True),[-0.46815048 -0.22884391]
(17, 20, False),[0. 0.]
(23, 10, False),[0. 0.]
(4, 1, False),[-0.77149312 -0.44856831]
(21, 1, False),[ 0.63034564 -1.        ]
(21, 18, False),[0. 0.]
(14, 17, True),[0. 0.]
(14, 21, False),[0. 0.]
(14, 5, False),[-0.14578699 -0.33728186]
(19, 6, False),[ 0.49228769 -0.71550224]
(17, 3, False),[-0.11427163 -0.58105735]
(27, 13, False),[0. 0.]
(7, 8, False),[-0.45125321 -0.21670628]
(18, 8, True),[0.11683182 0.06660753]
(18, 26, True),[0. 0.]
(20, 5, False),[ 0.66380336 -0.82716104]
(28, 16, False),[0. 0.]
(15, 7, True),[-0.3876299   0.03992574]
(15, 21, True),[0. 0.]
(16, 2, False),[-0.30396572 -0.49259061]
(22, 20, False),[0. 0.]
(19, 3, True),[0.41500268 0.21311177]
(19, 3, False),[ 0.39329506 -0.6867705 ]
(14, 25, False),[0. 0.]
(20, 4, False),[ 0.65646518 -0.83633197]
(18, 18, False),[0. 0.]
(30, 15, False),[0. 0.]
(12, 1, False),[-0.74144538 -0.51260964]
(12, 17, False),[0. 0.]
(17, 18, False),[0. 0.]
(21, 3, True),[1.4020039  0.26647792]
(9, 2, False),[-0.31044082  0.07776231]
(22, 12, False),[0. 0.]
(5, 10, False),[-0.6503605  -0.34875749]
(5, 24, False),[0. 0.]
(7, 2, False),[-0.31534297 -0.10806424]
(18, 1, False),[-0.38582634 -0.71057869]
(18, 19, False),[0. 0.]
(10, 17, False),[0. 0.]
(17, 24, False),[0. 0.]
(18, 6, True),[0.2963066  0.19575827]
(18, 25, True),[0. 0.]
(21, 4, True),[1.38628776 0.31060642]
(21, 4, False),[ 0.88582926 -1.        ]
(23, 12, False),[0. 0.]
(19, 8, True),[0.60205793 0.09084509]
(19, 22, True),[0. 0.]
(15, 21, False),[0. 0.]
(16, 23, False),[0. 0.]
(16, 9, False),[-0.50819345 -0.49934312]
(19, 22, False),[0. 0.]
(12, 22, False),[0. 0.]
(18, 22, False),[0. 0.]
(14, 2, False),[-0.29450741 -0.38384006]
(15, 25, False),[0. 0.]
(27, 15, False),[0. 0.]
(12, 10, True),[-0.52635587 -0.10139173]
(12, 20, True),[0. 0.]
(21, 19, True),[0. 0.]
(17, 5, False),[-0.04130894 -0.55108628]
(17, 19, False),[0. 0.]
(15, 24, False),[0. 0.]
(17, 7, True),[-0.07158306  0.07732122]
(13, 26, False),[0. 0.]
(12, 6, True),[0.11773839 0.23081584]
(12, 22, True),[0. 0.]
(21, 7, False),[ 0.92798935 -1.        ]
(21, 25, False),[0. 0.]
(18, 2, False),[ 0.12072997 -0.63003403]
(26, 8, False),[0. 0.]
(11, 2, False),[-0.34130344  0.25120858]
(11, 17, False),[0. 0.]
(7, 3, False),[-0.20297295 -0.07657095]
(18, 3, True),[0.18210136 0.09628453]
(16, 7, False),[-0.426014   -0.40365809]
(14, 7, False),[-0.47336831 -0.34547233]
(20, 20, True),[0. 0.]
(25, 21, False),[0. 0.]
(5, 1, False),[-0.78134906 -0.47236773]
(17, 9, False),[-0.40931048 -0.56149783]
(19, 4, True),[0.43067891 0.19249883]
(19, 19, True),[0. 0.]
(19, 25, False),[0. 0.]
(20, 17, False),[0. 0.]
(8, 20, False),[0. 0.]
(6, 4, False),[-0.31283721 -0.06745506]
(15, 5, False),[-0.14691515 -0.35268268]
(25, 13, False),[0. 0.]
(14, 18, False),[0. 0.]
(11, 5, False),[-0.13463158  0.32732229]
(11, 26, False),[0. 0.]
(15, 4, True),[-0.29930693  0.11032551]
(15, 24, True),[0. 0.]
(5, 17, False),[0. 0.]
(17, 6, True),[0.00179875 0.17363793]
(18, 3, False),[ 0.15120382 -0.60586061]
(15, 10, True),[-0.62464345 -0.20314759]
(21, 5, True),[1.38931481 0.29045158]
(21, 2, False),[ 0.87657731 -1.        ]
(14, 26, False),[0. 0.]
(13, 9, False),[-0.48582871 -0.38741316]
(13, 20, False),[0. 0.]
(19, 7, True),[0.60033061 0.29352265]
(22, 14, False),[0. 0.]
(21, 1, True),[ 0.82827221 -0.09221389]
(21, 8, True),[1.21361057 0.21635556]
(17, 8, False),[-0.38948089 -0.49056374]
(24, 11, False),[0. 0.]
(21, 2, True),[1.38459594 0.27582095]
(15, 2, False),[-0.28176142 -0.41236285]
(13, 24, False),[0. 0.]
(11, 19, False),[0. 0.]
(26, 15, False),[0. 0.]
(17, 2, False),[-0.15747979 -0.57478252]
(14, 20, True),[0. 0.]
(13, 4, False),[-0.20006104 -0.25370788]
(23, 14, False),[0. 0.]
(10, 9, False),[-0.48744098  0.14054453]
(16, 4, False),[-0.21192425 -0.50346158]
(13, 19, False),[0. 0.]
(6, 17, False),[0. 0.]
(14, 17, False),[0. 0.]
(17, 22, False),[0. 0.]
(9, 9, False),[-0.5714887  -0.04204778]
(9, 19, False),[0. 0.]
(14, 19, False),[0. 0.]
(13, 2, False),[-0.29684693 -0.3216126 ]
(18, 9, True),[-0.20595381 -0.07797271]
(20, 9, True),[0.77264288 0.14703851]
(17, 4, True),[-0.12739542  0.09295335]
(17, 4, False),[-0.07810538 -0.50839566]
(19, 10, True),[-0.02372998 -0.12873912]
(19, 25, True),[0. 0.]
(19, 18, True),[0. 0.]
(18, 20, True),[0. 0.]
(8, 3, False),[-0.17052843  0.01586815]
(8, 19, False),[0. 0.]
(19, 18, False),[0. 0.]
(24, 14, False),[0. 0.]
(9, 5, False),[-0.1594617   0.18116835]
(24, 16, False),[0. 0.]
(30, 18, False),[0. 0.]
(10, 6, False),[-0.17350135  0.33859746]
(13, 10, True),[-0.59189794 -0.13912205]
(13, 25, True),[0. 0.]
(17, 2, True),[-0.21189126  0.04325739]
(13, 9, True),[-0.47693759 -0.00420842]
(18, 24, False),[0. 0.]
(8, 26, False),[0. 0.]
(23, 19, False),[0. 0.]
(12, 26, False),[0. 0.]
(11, 7, False),[-0.47898644  0.29836567]
(16, 17, False),[0. 0.]
(7, 5, False),[-0.14355021  0.01026437]
(7, 25, False),[0. 0.]
(22, 11, False),[0. 0.]
(15, 26, False),[0. 0.]
(18, 2, True),[0.09005345 0.09031161]
(13, 5, True),[-0.27004626  0.19530069]
(8, 1, False),[-0.75548298 -0.43289012]
(8, 21, False),[0. 0.]
(17, 23, False),[0. 0.]
(14, 2, True),[-0.16895402  0.06943311]
(13, 19, True),[0. 0.]
(21, 22, True),[0. 0.]
(21, 26, False),[0. 0.]
(14, 23, False),[0. 0.]
(16, 3, False),[-0.2503298 -0.4221802]
(24, 9, False),[0. 0.]
(21, 19, False),[0. 0.]
(27, 19, False),[0. 0.]
(25, 18, False),[0. 0.]
(9, 4, False),[-0.16515339  0.13696615]
(19, 2, True),[0.37690385 0.11313643]
(19, 21, True),[0. 0.]
(8, 5, False),[-0.10700294  0.09376646]
(14, 3, True),[-0.22873014  0.11657304]
(15, 19, True),[0. 0.]
(21, 24, True),[0. 0.]
(21, 23, False),[0. 0.]
(23, 11, False),[0. 0.]
(17, 5, True),[-0.02321116  0.14168049]
(13, 22, False),[0. 0.]
(18, 1, True),[-0.39616501 -0.34242907]
(23, 15, False),[0. 0.]
(18, 21, True),[0. 0.]
(20, 2, True),[0.62814212 0.2208097 ]
(17, 8, True),[-0.26127344 -0.04180732]
(17, 18, True),[0. 0.]
(10, 8, False),[-0.50741947  0.22130745]
(21, 26, True),[0. 0.]
(27, 11, False),[0. 0.]
(7, 24, False),[0. 0.]
(12, 21, True),[0. 0.]
(6, 21, False),[0. 0.]
(24, 12, False),[0. 0.]
(20, 25, False),[0. 0.]
(19, 1, True),[-0.13318633 -0.26467064]
(16, 26, False),[0. 0.]
(19, 24, False),[0. 0.]
(12, 21, False),[0. 0.]
(5, 2, False),[-0.31782083 -0.12709239]
(28, 7, False),[0. 0.]
(7, 9, False),[-0.58287484 -0.27787089]
(19, 26, True),[0. 0.]
(13, 6, True),[-0.09787934  0.20538395]
(14, 6, True),[-0.15784968  0.16594112]
(14, 19, True),[0. 0.]
(19, 8, False),[ 0.58948819 -0.69126339]
(15, 18, False),[0. 0.]
(18, 4, True),[0.13631617 0.17149661]
(27, 14, False),[0. 0.]
(14, 9, False),[-0.56073983 -0.43019352]
(11, 23, False),[0. 0.]
(4, 10, False),[-0.50432924 -0.32360883]
(24, 15, False),[0. 0.]
(8, 8, False),[-0.4459733  -0.05508904]
(8, 18, False),[0. 0.]
(15, 20, False),[0. 0.]
(16, 5, True),[-0.09695351  0.10661824]
(4, 3, False),[-0.20456458 -0.06806869]
(6, 3, False),[-0.1577863  -0.10065179]
(6, 26, False),[0. 0.]
(23, 17, False),[0. 0.]
(12, 4, True),[-0.30175275  0.19090082]
(16, 6, True),[-0.10240803  0.12978948]
(19, 6, True),[0.48815218 0.2112243 ]
(27, 16, False),[0. 0.]
(9, 3, False),[-0.29747125  0.10926833]
(15, 17, True),[0. 0.]
(16, 1, True),[-0.74326689 -0.36685043]
(21, 22, False),[0. 0.]
(20, 6, True),[0.69752635 0.36974314]
(4, 4, False),[-0.30703627 -0.02458423]
(4, 19, False),[0. 0.]
(21, 21, True),[0. 0.]
(24, 21, False),[0. 0.]
(15, 5, True),[-0.13367426  0.13858881]
(15, 25, True),[0. 0.]
(4, 20, False),[0. 0.]
(10, 21, False),[0. 0.]
(26, 5, False),[0. 0.]
(25, 15, False),[0. 0.]
(27, 7, False),[0. 0.]
(25, 16, False),[0. 0.]
(14, 9, True),[-0.65521442 -0.03531624]
(17, 9, True),[-0.46393447 -0.13037374]
(17, 17, True),[0. 0.]
(22, 8, False),[0. 0.]
(13, 20, True),[0. 0.]
(19, 5, True),[0.46657926 0.23097378]
(13, 1, True),[-0.69142882 -0.26178115]
(22, 19, False),[0. 0.]
(16, 24, True),[0. 0.]
(7, 4, False),[-0.26379535 -0.03625756]
(13, 3, True),[-0.25653611  0.12262133]
(16, 2, True),[-0.17952815  0.00492547]
(25, 4, False),[0. 0.]
(23, 9, False),[0. 0.]
(4, 8, False),[-0.44609308 -0.15123501]
(4, 18, False),[0. 0.]
(28, 20, False),[0. 0.]
(22, 17, False),[0. 0.]
(16, 21, True),[0. 0.]
(26, 12, False),[0. 0.]
(21, 7, True),[1.24889806 0.28204999]
(5, 4, False),[-0.08396172 -0.04268272]
(13, 4, True),[-0.2166851   0.16119403]
(18, 17, True),[0. 0.]
(7, 18, False),[0. 0.]
(18, 19, True),[0. 0.]
(20, 7, True),[0.76582491 0.31429917]
(4, 2, False),[-0.21247344 -0.0958955 ]
(20, 21, True),[0. 0.]
(8, 17, False),[0. 0.]
(21, 24, False),[0. 0.]
(7, 26, False),[0. 0.]
(13, 7, True),[-0.43093854  0.13825222]
(13, 17, True),[0. 0.]
(16, 20, True),[0. 0.]
(10, 3, False),[-0.23915807  0.25323589]
(12, 1, True),[-0.70778474 -0.25600213]
(19, 20, True),[0. 0.]
(27, 9, False),[0. 0.]
(24, 13, False),[0. 0.]
(20, 18, True),[0. 0.]
(21, 25, True),[0. 0.]
(22, 10, False),[0. 0.]
(20, 1, True),[ 0.14587816 -0.25019795]
(17, 26, False),[0. 0.]
(8, 4, False),[-0.1470095   0.04651076]
(19, 23, True),[0. 0.]
(24, 7, False),[0. 0.]
(13, 18, True),[0. 0.]
(8, 7, False),[-0.49816157  0.079255  ]
(26, 18, False),[0. 0.]
(8, 24, False),[0. 0.]
(5, 5, False),[-0.15642583 -0.00135646]
(15, 18, True),[0. 0.]
(6, 8, False),[-0.58419414 -0.21630025]
(13, 8, True),[-0.56090333  0.06515368]
(13, 22, True),[0. 0.]
(14, 7, True),[-0.61798363  0.10807503]
(14, 21, True),[0. 0.]
(26, 6, False),[0. 0.]
(11, 20, False),[0. 0.]
(15, 9, True),[-0.56089517 -0.1028125 ]
(5, 6, False),[-0.19559598 -0.00401013]
(5, 19, False),[0. 0.]
(22, 6, False),[0. 0.]
(21, 5, False),[ 0.89141538 -1.        ]
(12, 24, False),[0. 0.]
(16, 22, False),[0. 0.]
(6, 7, False),[-0.4133134  -0.15627316]
(13, 2, True),[-0.43882208  0.09702249]
(20, 26, True),[0. 0.]
(16, 3, True),[-0.25040206  0.04620047]
(16, 23, True),[0. 0.]
(5, 25, False),[0. 0.]
(17, 25, True),[0. 0.]
(6, 2, False),[-0.43694634 -0.13976633]
(27, 18, False),[0. 0.]
(9, 8, False),[-0.49415711  0.10551691]
(9, 18, False),[0. 0.]
(15, 3, True),[-0.17524428  0.09151643]
(6, 18, False),[0. 0.]
(20, 22, True),[0. 0.]
(27, 20, False),[0. 0.]
(17, 20, True),[0. 0.]
(16, 19, True),[0. 0.]
(21, 8, False),[ 0.9306942 -1.       ]
(26, 13, False),[0. 0.]
(28, 11, False),[0. 0.]
(26, 17, False),[0. 0.]
(16, 25, True),[0. 0.]
(20, 3, True),[0.64046216 0.22204795]
(7, 6, False),[-0.10334663  0.0298571 ]
(15, 1, True),[-0.83174244 -0.34971485]
(19, 17, True),[0. 0.]
(16, 8, True),[-0.41603458 -0.07046288]
(6, 24, False),[0. 0.]
(21, 6, False),[ 0.88878744 -1.        ]
(16, 25, False),[0. 0.]
(5, 3, False),[-0.23433842 -0.08495329]
(13, 21, True),[0. 0.]
(24, 17, False),[0. 0.]
(26, 14, False),[0. 0.]
(19, 9, True),[0.2898008  0.00469013]
(24, 19, False),[0. 0.]
(5, 20, False),[0. 0.]
(24, 20, False),[0. 0.]
(5, 22, False),[0. 0.]
(19, 24, True),[0. 0.]
(26, 19, False),[0. 0.]
(12, 18, True),[0. 0.]
(20, 23, True),[0. 0.]
(17, 23, True),[0. 0.]
(25, 19, False),[0. 0.]
(27, 8, False),[0. 0.]
(15, 8, True),[-0.40859763 -0.00805926]
(28, 17, False),[0. 0.]
(25, 10, False),[0. 0.]
(18, 7, True),[0.41748978 0.17983034]
(23, 5, False),[0. 0.]
(12, 5, True),[-0.11209116  0.22303882]
(23, 7, False),[0. 0.]
(18, 24, True),[0. 0.]
(14, 4, True),[-0.16755081  0.14005213]
(28, 19, False),[0. 0.]
(16, 4, True),[-0.27700491  0.0580062 ]
(22, 7, False),[0. 0.]
(15, 6, True),[-0.22133653  0.14939305]
(24, 8, False),[0. 0.]
(20, 5, True),[0.68284016 0.26284121]
(5, 8, False),[-0.45566455 -0.18903943]
(14, 5, True),[-0.15486817  0.17647772]
(12, 9, True),[-0.66931706 -0.00677929]
(28, 15, False),[0. 0.]
(7, 22, False),[0. 0.]
(25, 5, False),[0. 0.]
(6, 23, False),[0. 0.]
(27, 12, False),[0. 0.]
(14, 8, True),[-0.60582663  0.05016166]
(5, 26, False),[0. 0.]
(16, 26, True),[0. 0.]
(14, 24, True),[0. 0.]
(4, 25, False),[0. 0.]
(26, 4, False),[0. 0.]
(29, 13, False),[0. 0.]
(25, 11, False),[0. 0.]
(26, 7, False),[0. 0.]
(4, 5, False),[-0.38757212  0.02215565]
(18, 5, True),[0.16061381 0.20748219]
(22, 4, False),[0. 0.]
(18, 22, True),[0. 0.]
(29, 5, False),[0. 0.]
(24, 10, False),[0. 0.]
(29, 14, False),[0. 0.]
(12, 26, True),[0. 0.]
(29, 6, False),[0. 0.]
(26, 21, False),[0. 0.]
(18, 23, True),[0. 0.]
(7, 23, False),[0. 0.]
(25, 9, False),[0. 0.]
(16, 9, True),[-0.58262952 -0.13845462]
(17, 19, True),[0. 0.]
(4, 9, False),[-0.64215067 -0.2275256 ]
(6, 22, False),[0. 0.]
(22, 5, False),[0. 0.]
(14, 25, True),[0. 0.]
(31, 13, False),[0. 0.]
(27, 21, False),[0. 0.]
(29, 21, False),[0. 0.]
(12, 19, True),[0. 0.]
(5, 18, False),[0. 0.]
(20, 25, True),[0. 0.]
(24, 6, False),[0. 0.]
(7, 21, False),[0. 0.]
(8, 25, False),[0. 0.]
(30, 8, False),[0. 0.]
(5, 7, False),[-0.50760485 -0.11142415]
(24, 5, False),[0. 0.]
(30, 10, False),[0. 0.]
(17, 24, True),[0. 0.]
(26, 9, False),[0. 0.]
(12, 8, True),[-0.50632227  0.10270655]
(27, 10, False),[0. 0.]
(26, 10, False),[0. 0.]
(6, 25, False),[0. 0.]
(16, 22, True),[0. 0.]
(30, 17, False),[0. 0.]
(26, 11, False),[0. 0.]
(25, 7, False),[0. 0.]
(4, 6, False),[-0.09346069  0.01690667]
(4, 21, False),[0. 0.]
(9, 22, False),[0. 0.]
(23, 8, False),[0. 0.]
(4, 23, False),[0. 0.]
(31, 21, False),[0. 0.]
(28, 13, False),[0. 0.]
(29, 18, False),[0. 0.]
(24, 4, False),[0. 0.]
(9, 26, False),[0. 0.]
(9, 17, False),[0. 0.]
(28, 14, False),[0. 0.]
(13, 23, True),[0. 0.]
(28, 12, False),[0. 0.]
(4, 7, False),[-0.78372267 -0.09369345]
(31, 18, False),[0. 0.]
(25, 6, False),[0. 0.]
(4, 24, False),[0. 0.]
(4, 17, False),[0. 0.]
(28, 21, False),[0. 0.]
(30, 5, False),[0. 0.]
(30, 14, False),[0. 0.]
(30, 7, False),[0. 0.]
(15, 23, True),[0. 0.]
(10, 25, False),[0. 0.]
(27, 5, False),[0. 0.]
(14, 18, True),[0. 0.]
(10, 26, False),[0. 0.]
(27, 17, False),[0. 0.]
(17, 26, True),[0. 0.]
(30, 13, False),[0. 0.]
(23, 6, False),[0. 0.]
(29, 16, False),[0. 0.]
(31, 11, False),[0. 0.]
(29, 11, False),[0. 0.]
(30, 16, False),[0. 0.]
(14, 26, True),[0. 0.]
(5, 23, False),[0. 0.]
(29, 20, False),[0. 0.]
(15, 26, True),[0. 0.]
(28, 6, False),[0. 0.]
(12, 17, True),[0. 0.]
(10, 22, False),[0. 0.]
(13, 24, True),[0. 0.]
(12, 24, True),[0. 0.]
(30, 20, False),[0. 0.]
(31, 12, False),[0. 0.]
(31, 17, False),[0. 0.]
(30, 21, False),[0. 0.]
(23, 4, False),[0. 0.]
(28, 18, False),[0. 0.]
(31, 15, False),[0. 0.]
(13, 26, True),[0. 0.]
(27, 6, False),[0. 0.]
(28, 9, False),[0. 0.]
(30, 4, False),[0. 0.]
(28, 10, False),[0. 0.]
(31, 16, False),[0. 0.]
(31, 20, False),[0. 0.]
(14, 22, True),[0. 0.]
(30, 19, False),[0. 0.]
(29, 4, False),[0. 0.]
(30, 11, False),[0. 0.]
(11, 25, False),[0. 0.]
(14, 23, True),[0. 0.]
(29, 19, False),[0. 0.]
(9, 25, False),[0. 0.]
(31, 6, False),[0. 0.]
(30, 6, False),[0. 0.]
(15, 22, True),[0. 0.]
(31, 19, False),[0. 0.]
(29, 15, False),[0. 0.]
(9, 24, False),[0. 0.]
(4, 26, False),[0. 0.]
(31, 8, False),[0. 0.]
(29, 9, False),[0. 0.]
(28, 5, False),[0. 0.]
(30, 9, False),[0. 0.]
(28, 8, False),[0. 0.]
(31, 14, False),[0. 0.]
(4, 22, False),[0. 0.]
(29, 7, False),[0. 0.]
(29, 8, False),[0. 0.]
(31, 9, False),[0. 0.]
(31, 7, False),[0. 0.]
(31, 10, False),[0. 0.]
(28, 4, False),[0. 0.]
(31, 5, False),[0. 0.]
(12, 25, True),[0. 0.]
(12, 23, True),[0. 0.]
